9556345280122,នំម៉ាវម៉ាវកញ្ចប់ខ្ទឹម,MIAOW MIAOW ONION RINGS,0015,10,3.83,4.84,60,,,,យួរ=1_4.84|កេស=6_29,,,,,,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,9556345280122.jpg,standard
9556345282089,នំម៉ាវម៉ាវកញ្ចប់ត្រីបី(Anchory),MIAOW MIAOW ANCHORY FLOW,0015,10,3.83,4.84,60,,,,យួរ=1_4.84|កេស=6_29,,,,,,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,9556345282089.jpg,standard
9556345011382,នំម៉ាវម៉ាវកញ្ចប់ត្រី,MIAOW MIAOW FISH CRACKERS,0015,10,3.83,4.84,60,,,,យួរ=1_4.84|កេស=6_29,,,,,,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,9556345011382.jpg,standard
9556345280108,នំម៉ាវម៉ាវកញ្ចប់បង្កងម្ទេស,MIAOW HOT & SPICY PRAWN CRACKERS,0015,10,3.83,4.84,60,,,,យួរ=1_4.84|កេស=6_29,,,,,,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,50g x 10កញ្ចប់ x 6យួរ,9556345280108.jpg,standard
721557371060,នំកន្ទុំរុយកញ្ចប់ធំមឹក,DF CUTTLE CUTTLEFISH​ CRACKERS,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,721557371060.jpg,standard
721557371008,នំកន្ទុំរុយកញ្ចប់ធំបង្កងវែង,DF CUTTLE SHRIMPS CHIPS,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,721557371008.jpg,standard
721557371015,នំកន្ទុំរុយកញ្ចប់ធំបង្កងម្ទេស ,DF CUTTLE HOT &  SPICY SHRIMP CHIPS,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,210g x 12កញ្ចប់,721557371015.jpg,standard
721557371022,នំកន្ទុំរុយកញ្ចប់ធំបង្កងមូល(ស្រាល),DF CUTTLE PRAWN CHIPS,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,100g x 12កញ្ចប់,100g x 12កញ្ចប់,100g x 12កញ្ចប់,100g x 12កញ្ចប់,100g x 12កញ្ចប់,100g x 12កញ្ចប់,721557371022.jpg,standard
721557371077,នំកន្ទុំរុយកញ្ចប់ធំមឹកម្ទេស,DF CUTTLE CUTTLEFISH​ CRACKERS HOT &  SPICY ,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,230g x 12កញ្ចប់,721557371077.jpg,standard
721557371084,នំកន្ទុំរុយកញ្ចប់ធំមាន់ម្ទេស,DF CUTTLE ​ CHICKEN CRACKERS HOT &  SPICY ,0016,2,1.13,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,160g x 12កញ្ចប់,160g x 12កញ្ចប់,160g x 12កញ្ចប់,160g x 12កញ្ចប់,160g x 12កញ្ចប់,160g x 12កញ្ចប់,721557371084.jpg,standard
721557362037,នំហេឡូប៊ីប៊ីកញ្ចប់ធំ,HELLO BEE BEE SNOW CRACKER,0061,2,1.31,1.9,160,,,,កញ្ចប់=1_1.9|កេស=8_15,,,,,,500g x 8កញ្ចប់,500g x 8កញ្ចប់,500g x 8កញ្ចប់,500g x 8កញ្ចប់,500g x 8កញ្ចប់,500g x 8កញ្ចប់,721557362037.jpg,standard
9556218120722,នំទឹកដោះគោស្រូវសាឡី ,LONDON OAT BAR,0017,2,1.8,2.15,1200,,,,កញ្ចប់=1_2.15|កេស=24_51.50,,,,,,300​g x 24កញ្ចប់,300​g x 24កញ្ចប់,300​g x 24កញ្ចប់,300​g x 24កញ្ចប់,300​g x 24កញ្ចប់,300​g x 24កញ្ចប់,9556218120722.jpg,standard
9555311007374,នំរូបដាណូស័រកញ្ចប់ធំទឹកដោះគោ,DINO BITES FILLED BISCUITS MILK,0018,2,0,0,0,,,,កញ្ចប់=1_0|កេស=12_0,,,,,,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,9555311007374.jpg,standard
9555311007367,នំរូបដាណូស័រកញ្ចប់ធំសុកូឡា,DINO BITES FILLED BISCUITS CHOCOLATE,0018,2,0,0,0,,,,កញ្ចប់=1_0|កេស=12_0,,,,,,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,9555311007367.jpg,standard
9555311007398,នំរូបដាណូស័រកញ្ចប់ធំស្ត្របឺរី,DINO BITES FILLED BISCUITS STRAWBERRY,0018,2,0,0,0,,,,កញ្ចប់=1_0|កេស=12_0,,,,,,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,200g x 12កញ្ចប់,9555311007398.jpg,standard
9555311007411,នំរូបដាណូស័រកញ្ចប់តូចទឹកដោះគោ,DINO BITES FILLED BISCUITS - MILK,0019,2,1.2,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,9555311007411.jpg,standard
9555311007404,នំរូបដាណូស័រកញ្ចប់តូចសុកូឡា,DINO BITES FILLED BISCUITS - CHOCOLATE,0019,2,1.2,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,9555311007404.jpg,standard
9555311007435,នំរូបដាណូស័រកញ្ចប់តូចស្ត្របឺរី,DINO BITES FILLED BISCUITS - STRAWBERRY,0019,2,1.2,1.5,360,,,,កញ្ចប់=1_1.5|កេស=12_18,,,,,,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,120g x 12កញ្ចប់,9555311007435.jpg,standard
9328121042978,នំចង្កើះប្រអប់សុកូឡាវ៉ានីឡា,BINKY BITES - CHOCO & VANILLA,0020,9,2,2.32,240,,,,ប្រអប់=1_2.32|កេស=8_18.5,,,,,,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,9328121042978.jpg,standard
9328121043005,នំចង្កើះប្រអប់សុកូឡាក្រូច,BINKY BITES - CHOCO & ORANGE,0020,9,2,2.32,240,,,,ប្រអប់=1_2.32|កេស=8_18.5,,,,,,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,30g x 6កែវ x 8ប្រអប់,9328121043005.jpg,standard
9328121041858,នំរូបខ្លាឃ្មុំប្រអប់រូបខ្លាឃ្មុំ,BINKY BITES TEDDY BEARS,0021,9,1.6,1.88,480,,,,ប្រអប់=1_1.88|កេស=12_22.5,,,,,,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,9328121041858.jpg,standard
9328121041636,នំរូបខ្លាឃ្មុំប្រអប់រូបស្គូពីដូរ,BINKY BITES SCOOBY DOO,0021,9,1.6,1.88,480,,,,ប្រអប់=1_1.88|កេស=12_22.5,,,,,,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,9328121041636.jpg,standard
9328121041643,នំរូបខ្លាឃ្មុំប្រអប់រូបឈីស,BINKY BITES SPONGE BOB,0021,9,1.6,1.88,480,,,,ប្រអប់=1_1.88|កេស=12_22.5,,,,,,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,16g x 10កញ្ចប់ x 12ប្រអប់,9328121041643.jpg,standard
9556173485201,នំស្នោរកញ្ចប់ទឹកដោះគោ,LONDON WAFER CUBE MILK,0022,2,0.75,0.96,720,,,,កញ្ចប់=1_0.96|កេស=24_23,,,,,,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,9556173485201.jpg,standard
9556173485218,នំស្នោរកញ្ចប់ហេសិនណាត,LONDON WAFER CUBE HAZELNUT,0022,2,0.75,0.96,720,,,,កញ្ចប់=1_0.96|កេស=24_23,,,,,,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,9556173485218.jpg,standard
9556173485225,នំស្នោរកញ្ចប់សុកូឡា,LONDON WAFER CUBE CHOCOLATE,0022,2,0.75,0.96,720,,,,កញ្ចប់=1_0.96|កេស=24_23,,,,,,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,150g x 24កញ្ចប់,9556173485225.jpg,standard
9555311002720,នំរ៉ូយ៉ាល់ប្រអប់ឈីស,ROYAX CHEESE CALCIUM CRACKERS,0023,9,0.65,0.8,720,,,,កញ្ចប់=1_0.8|កេស=24_19,,,,,,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,9555311002720.jpg,standard
9555311002713,នំរ៉ូយ៉ាល់ប្រអប់សុកូឡា,ROYAX CHOCOLATE CALIUM CRACKERS,0023,9,0.65,0.8,720,,,,កញ្ចប់=1_0.8|កេស=24_19,,,,,,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,150g x 24ប្រអប់,9555311002713.jpg,standard
9555311002744,នំរ៉ូយ៉ាល់កញ្ចប់សូកូឡា,ROYAX CHOCOLATE CALCIUM CRACKERS,0024,2,0.98,1.42,360,,,,កញ្ចប់=1_1.42|កេស=12_17,,,,,,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,9555311002744.jpg,standard
9555311002751,នំរ៉ូយ៉ាល់កញ្ចប់​ឈីស,ROYAX CHEESE CALCIUM CRACKERS,0024,2,0.98,1.42,360,,,,កញ្ចប់=1_1.42|កេស=12_17,,,,,,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,225g x 12កញ្ចប់,9555311002751.jpg,standard
9555798802110,នំដំឡូងកញ្ចប់ប្រៃ,POTATO STICK SALTED,0025,2,3.6,4.3,360,,,,កញ្ចប់=1_4.3|កេស=12_21.5,,,,,,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,9555798802110.jpg,standard
9555798802134,នំដំឡូងកញ្ចប់ម្ទេស ,POTATO STICK HOT & SPICY,0025,2,3.6,4.3,360,,,,កញ្ចប់=1_4.3|កេស=12_21.5,,,,,,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,9555798802134.jpg,standard
9555798802127,នំដំឡូងកញ្ចប់ប៊ីរទឹកឃ្មុំ,POTATO STICK HONEY BUTTER,0025,2,3.6,4.3,360,,,,កញ្ចប់=1_4.3|កេស=12_21.5,,,,,,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,16gm x 16កញ្ចប់ x 5កញ្ចប់,9555798802127.jpg,standard
721557362068,នំហេឡូប៊ីប៊ីកញ្ចប់តូចដូង,HELLO BEE BEE SNOW COCOUNT CRACKER,0026,2,0.53,0.68,600,,,,កញ្ចប់=1_0.68|កេស=20_13.5,,,,,,150g x 20កញ្ចប់,150g x 20កញ្ចប់,150g x 20កញ្ចប់,150g x 20កញ្ចប់,150g x 20កញ្ចប់,150g x 20កញ្ចប់,721557362068.jpg,standard
9556218126847,នំពងទារមូលដូង,LONDON ROLL COCONUT,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126847.jpg,standard
9556218126854,នំពងទារមូលទំពាំងបាយជូរ,LONDON ROLL BLUEBERRY,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126854.jpg,standard
9556218126892,នំពងទា​រមូលទឹកដោះគោ,LONDON ROLL MILK,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126892.jpg,standard
9556218126830,នំពងទារមូលស្ត្របេរី,LONDON ROLL STRAWBERRY,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126830.jpg,standard
9556218126816,នំពងទារមូលវ៉ានីឡា,LONDON ROLL VANILLA,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126816.jpg,standard
9556218126823,នំពងទារមូលសូកូឡា,LONDON ROLL CHOCOLATE,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126823.jpg,standard
9556218126861,នំពងទារមូលកាហ្វេទឹកដោះគោ,LONDON ROLL TIRAMISU,0027,11,1.7,2.09,480,,,,សុង=1_2.09|កេស=12_25,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218126861.jpg,standard
9556218126441,នំពងទា​រមូលប្រអប់តូចដូង,LONDON ROLL COCONUT,0028,9,0.63,0.9,480,,,,ប្រអប់=1_0.9|កេស=24_21.5,,,,,,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,9556218126441.jpg,standard
9556218126700,នំពងទា​រមូលប្រអប់តូចស្ត្របេរី,LONDON ROLL STRAWBERRY,0028,9,0.63,0.9,480,,,,ប្រអប់=1_0.9|កេស=24_21.5,,,,,,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,9556218126700.jpg,standard
9556218126694,នំពងទា​រមូលប្រអប់តូចវ៉ានីឡា,LONDON ROLL VANILLA,0028,9,0.63,0.9,480,,,,ប្រអប់=1_0.9|កេស=24_21.5,,,,,,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,9556218126694.jpg,standard
9556218126458,នំពងទា​រមូលប្រអប់តូចសូកូឡា,LONDON ROLL CHOCOLATE,0028,9,0.63,0.9,480,,,,ប្រអប់=1_0.9|កេស=24_21.5,,,,,,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,9556218126458.jpg,standard
9556218126434,នំពងទា​រមូលប្រអប់តូចឈីស,LONDON ROLL CHEESE,0028,9,0.63,0.9,480,,,,ប្រអប់=1_0.9|កេស=24_21.5,,,,,,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,​ 20g x 6កញ្ចប់ x 24ប្រអប់​ ,9556218126434.jpg,standard
9556218128773,នំពងទា​រមូលប្រអប់ធំដូង,LONDON ROLL COCONUT,0029,9,1.17,1.8,240,,,,ប្រអប់=1_1.8|កេស=12_21.5,,,,,, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់,9556218128773.jpg,standard
9556218127578,នំពងទា​រមូលប្រអប់ធំស្ត្របេរី,LONDON ROLL STRAWBERRY,0029,9,1.17,1.8,240,,,,ប្រអប់=1_1.8|កេស=12_21.5,,,,,, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់,9556218127578.jpg,standard
9556218128780,នំពងទា​រមូលប្រអប់ធំវ៉ានីឡា,LONDON ROLL VANILLA,0029,9,1.17,1.8,240,,,,ប្រអប់=1_1.8|កេស=12_21.5,,,,,, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់,9556218128780.jpg,standard
9556218127554,នំពងទា​រមូលប្រអប់ធំសូកូឡា,LONDON ROLL CHOCOLATE,0029,9,1.17,1.8,240,,,,ប្រអប់=1_1.8|កេស=12_21.5,,,,,, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់,9556218127554.jpg,standard
9556218128766,នំពងទា​រមូលប្រអប់ធំឈីស,LONDON ROLL CHEESE,0029,9,1.17,1.8,240,,,,ប្រអប់=1_1.8|កេស=12_21.5,,,,,, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់, 20g x 12កញ្ចប់ x 12ប្រអប់,9556218128766.jpg,standard
9556055663550,នំពងទាចានដូង,LONDON PIE COCONUT,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556055663550.jpg,standard
9556055663239,នំពងទាចានស្ត្របេរី,LONDON PIE STRAWERRY,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556055663239.jpg,standard
9556055663536,នំពងទាចានព្រិល,LONDON PIE SNOW ,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556055663536.jpg,standard
9556055663338,នំពងទាចានទំពាំងបាយជូរ,LONDON PIE BLACKCURRANT,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556055663338.jpg,standard
955621812110,នំពងទាចានកាហ្វេទឹកដោះគោ,LONDON PIE TIRAMISU,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,955621812110.jpg,standard
9556055663437,នំពងទាចានពង់មាន់,LONDON PIE CUSTARD,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556055663437.jpg,standard
9556218121521,នំពងទាចានទឹកដោះគោ,LONDON PIE MILK,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218121521.jpg,standard
9556218121545,នំពងទាចានសូកូឡាទឹកដោះគោ,LONDON PIE KOKO,0030,11,1.5,1.8,480,,,,សុង=1_1.8|កេស=12_21.5,,,,,,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,18g x 24កញ្ចប់ x 12សុង,9556218121545.jpg,standard
9556218122597,នំពងទារូបតុក្តតាទឹកដោះគោ,LONDON PANDA BEAR MILK BROWNIE,0067,11,1.42,1.84,480,,,,សុង=1_1.84|កេស=12_22,,,,,,20g x 24កញ្ចប់ x 12សុង,20g x 24កញ្ចប់ x 12សុង,20g x 24កញ្ចប់ x 12សុង,20g x 24កញ្ចប់ x 12សុង,20g x 24កញ្ចប់ x 12សុង,20g x 24កញ្ចប់ x 12សុង,9556218122597.jpg,standard
